symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct_on_notional,r_multiple,bars_held,exit_reason
ETHUSDT,long,2024-12-13 03:45:00+00:00,2024-12-13 06:30:00+00:00,3941.9682359999997,3901.0104074642395,0.8695102695452107,-35.613252530115375,2.7278201897263687,-38.34107271984174,-0.011186041427337846,-1.0975061290120958,11,stop_loss
ETHUSDT,long,2024-12-26 00:15:00+00:00,2024-12-26 00:45:00+00:00,3504.6107819999997,3476.1408423695007,0.9740547064578979,-27.73127868965986,2.7198535897322915,-30.45113227939215,-0.008920317326195706,-1.1255705341877578,2,stop_loss
ETHUSDT,long,2024-12-29 08:00:00+00:00,2024-12-29 09:00:00+00:00,3408.28152,3392.653607285967,0.9983174202830216,-15.601617505081505,2.715796804713724,-18.317414309795225,-0.005383442258885713,-1.2273720324562443,4,stop_loss
ETHUSDT,long,2025-01-06 02:15:00+00:00,2025-01-06 06:15:00+00:00,3669.3737279999996,3668.6398532543994,0.925405699934803,-0.6791318726165665,2.7162558377167274,-3.395387710333294,-0.0009999200000000363,-0.12246525621047294,16,stop_loss
ETHUSDT,long,2025-01-06 15:00:00+00:00,2025-01-06 17:15:00+00:00,3686.217096,3685.4798525808,0.9207259086166337,-0.6787991170143562,2.7149249484114093,-3.3937240654257654,-0.0009999199999999417,-0.10651780875875651,9,stop_loss
ETHUSDT,long,2025-02-14 02:15:00+00:00,2025-02-14 04:30:00+00:00,2699.459784,2698.9198920432,1.2566709244474372,-0.6784665244537771,2.7135947112045864,-3.392061235658363,-0.0009999200000000545,-0.10630438571188339,9,stop_loss
ETHUSDT,long,2025-02-14 15:00:00+00:00,2025-02-14 15:15:00+00:00,2721.2941499999997,2694.6868094137612,1.2459772032613095,-33.15213980986255,2.6992755234907446,-35.85141533335329,-0.010573547504963395,-1.10378267974867,1,stop_loss
ETHUSDT,long,2025-02-23 05:45:00+00:00,2025-02-23 06:45:00+00:00,2784.0567,2783.49988866,1.2132108462572946,-0.6755295570070187,2.70184801620543,-3.377377573212449,-0.0009999199999999884,-0.14931711999868708,4,stop_loss
ETHUSDT,long,2025-03-14 14:45:00+00:00,2025-03-14 15:45:00+00:00,1917.193362,1916.8099233276,1.7609036725815463,-0.6751985664388845,2.7005241863292344,-3.3757227527681186,-0.00099991999999998,-0.08914274640189694,4,stop_loss
ETHUSDT,long,2025-04-11 17:45:00+00:00,2025-04-11 18:45:00+00:00,1588.127562,1565.8085427165474,2.1247277428932287,-47.421839465720396,2.680502216401541,-50.10234168212193,-0.014848047656601956,-1.0715629133283868,4,stop_loss
ETHUSDT,long,2025-04-12 06:15:00+00:00,2025-04-12 08:00:00+00:00,1575.8151,1599.0813754459912,2.129901194137186,49.554867855541225,2.7048863177257445,46.84998153781548,0.013958691508802488,1.6786699303133865,7,take_profit
ETHUSDT,long,2025-04-14 02:30:00+00:00,2025-04-14 07:00:00+00:00,1640.317998,1615.366862,2.0558562879969045,-51.295949838265734,2.6772880764669287,-53.973237914732664,-0.016005073391872827,-0.962061419256632,18,trend_invalid
ETHUSDT,long,2025-04-15 03:45:00+00:00,2025-04-15 09:30:00+00:00,1639.767888,1639.4399344224,2.0447377617525135,-0.6705790642206672,2.682048025256525,-3.352627089477192,-0.0009999200000000339,-0.09543188502829307,23,stop_loss
ETHUSDT,long,2025-04-25 12:15:00+00:00,2025-04-25 12:45:00+00:00,1797.00933,1777.6450864080643,1.864905451702076,-36.11248344268797,2.666557003644121,-38.77904044633209,-0.011571506620112526,-1.0939289491190725,2,stop_loss
ETHUSDT,long,2025-04-25 15:00:00+00:00,2025-04-25 17:45:00+00:00,1808.701668,1785.462836,1.845086293562704,-42.87765040160636,2.6526174652559975,-45.53026786686236,-0.013643210617971302,-0.9204638196746967,11,trend_invalid
ETHUSDT,long,2025-04-28 10:45:00+00:00,2025-04-28 13:00:00+00:00,1820.6440559999999,1802.2370362606123,1.823974237348374,-33.573929791005924,2.6432167109039577,-36.21714650190988,-0.010906125286189287,-1.1002782769607244,9,stop_loss
ETHUSDT,long,2025-05-08 02:30:00+00:00,2025-05-08 03:30:00+00:00,1840.4480159999998,1873.1035942200604,1.797207479045846,58.68884940965943,2.669609091084095,56.019240318575335,0.016936179291669008,1.6986321047146749,4,take_profit
ETHUSDT,long,2025-05-26 22:15:00+00:00,2025-05-26 23:00:00+00:00,2576.41518,2553.4176991350746,1.2912556274762785,-29.69562658461291,2.6495702292784022,-32.34519681389131,-0.009722584392077443,-1.113966006542022,3,stop_loss
ETHUSDT,long,2025-05-28 12:00:00+00:00,2025-05-28 13:45:00+00:00,2657.521398,2656.9898937204,1.2474119794543466,-0.6630048055043989,2.6517540200949683,-3.314758825599367,-0.0009999200000000322,-0.13782723464807195,7,stop_loss
ETHUSDT,long,2025-05-28 23:30:00+00:00,2025-05-29 02:15:00+00:00,2678.33556,2724.6793060841724,1.237111513603116,57.33238186422898,2.6736527596006114,54.658729104628364,0.01649626760649017,1.6961105336525935,11,take_profit
ETHUSDT,long,2025-06-04 03:30:00+00:00,2025-06-04 11:45:00+00:00,2634.686832,2625.452918981169,1.2646916503771675,-11.678052695224164,2.660981929153167,-14.33903462437733,-0.00430334595425766,-0.5154026516497453,33,stop_loss
ETHUSDT,long,2025-07-03 13:45:00+00:00,2025-07-03 14:30:00+00:00,2622.904476,2591.915210624358,1.2682815240920913,-39.30311272111343,2.6455437840069536,-41.94865650512038,-0.012610140229251597,-1.0854725323963756,3,stop_loss
ETHUSDT,long,2025-07-08 10:45:00+00:00,2025-07-08 13:45:00+00:00,2565.192936,2586.612526114845,1.2909101256048228,27.650765765558443,2.6602071344761145,24.99055863108233,0.007546749275002336,1.5884549706663735,12,take_profit
ETHUSDT,long,2025-07-10 16:30:00+00:00,2025-07-10 17:15:00+00:00,2806.631214,2806.0698877572,1.1828118398594538,-0.6639433260077547,2.6555077267002467,-3.3194510527080014,-0.0009999200000000278,-0.09914970391124017,3,stop_loss
ETHUSDT,long,2025-07-17 21:15:00+00:00,2025-07-17 23:30:00+00:00,3485.326926,3484.6298606148002,0.9520168788440533,-0.6636180123682829,2.6542066022683803,-3.3178246146366632,-0.0009999199999999853,-0.06632294793955493,9,stop_loss
ETHUSDT,long,2025-07-19 19:45:00+00:00,2025-07-19 21:00:00+00:00,3579.1956959999998,3549.958573767605,0.9265948476425186,-27.090966820431735,2.64233504576613,-29.733301866197866,-0.008965361680604245,-1.1248570437270464,5,stop_loss
ETHUSDT,long,2025-07-21 14:45:00+00:00,2025-07-21 16:00:00+00:00,3848.4895439999996,3803.847107833049,0.8589326519329171,-38.34484608562483,2.629136725536968,-40.973982811161804,-0.012395348949838231,-1.0870949032833108,5,stop_loss
ETHUSDT,long,2025-08-05 10:45:00+00:00,2025-08-05 12:15:00+00:00,3689.367726,3659.146497374995,0.8919657505872378,-26.956300874171188,2.621849201981468,-29.578150076152653,-0.00898816186867546,-1.124498962134795,6,stop_loss
ETHUSDT,long,2025-08-13 18:15:00+00:00,2025-08-14 05:30:00+00:00,4743.618534,4728.404130000001,0.6914503277037451,-10.52000463161674,2.6197732700160405,-13.13977790163278,-0.004006058440280008,-0.30293417679908347,45,trend_invalid
ETHUSDT,long,2025-08-24 15:00:00+00:00,2025-08-24 15:45:00+00:00,4795.959,4794.9998082,0.6828495553960553,-0.6549836941692989,2.6196727832005005,-3.274656477369799,-0.0009999199999999257,-0.1378967836881367,3,stop_loss
ETHUSDT,long,2025-08-31 13:00:00+00:00,2025-08-31 14:00:00+00:00,4490.487918,4458.5159149474875,0.7289439170682815,-23.305797141617344,2.609328763139123,-25.91512590475647,-0.007917091691346861,-1.1438695499776985,4,stop_loss
ETHUSDT,long,2025-09-29 13:45:00+00:00,2025-09-29 16:45:00+00:00,4148.589552,4147.7598340896,0.7867216685524492,-0.6527570588978788,2.610767132767399,-3.2635241916652777,-0.0009999200000000426,-0.11499080661575932,12,stop_loss
ETHUSDT,long,2025-10-06 06:30:00+00:00,2025-10-06 07:30:00+00:00,4562.752368,4532.150359441898,0.7149601529899171,-21.879216720499482,2.6009972181761096,-24.480213938675593,-0.007504235796186196,-1.1530396263116263,4,stop_loss
ETHUSDT,long,2025-10-27 16:45:00+00:00,2025-10-27 20:00:00+00:00,4206.19107,4176.486612180642,0.7734221522522274,-22.97408569813348,2.5933394458355465,-25.567425143969025,-0.007859255165084641,-0.8281251618529064,13,stop_loss
ETHUSDT,long,2025-11-02 04:45:00+00:00,2025-11-02 06:15:00+00:00,3893.948634,3893.1698442732,0.8330251920714192,-0.6487514617507466,2.5947463464185723,-3.2434978081693187,-0.000999919999999978,-0.23778800061662014,6,stop_loss
ETHUSDT,long,2025-11-24 05:15:00+00:00,2025-11-24 06:15:00+00:00,2880.185922,2834.991897968392,1.1256800936818152,-50.87401320575873,2.573384761516101,-53.44739796727483,-0.016485079937695556,-1.0639341327327003,4,stop_loss
ETHUSDT,long,2025-12-04 15:45:00+00:00,2025-12-04 16:30:00+00:00,3215.252922,3179.16404,1.002411798973017,-36.17592112854494,2.563935604104798,-38.73985673264974,-0.012019784981879571,-0.9376590186348185,3,trend_invalid
ETHUSDT,long,2025-12-05 02:30:00+00:00,2025-12-05 04:30:00+00:00,3178.365546,3156.338606,1.0096375789223475,-22.23922637266801,2.5583021452858494,-24.79752851795386,-0.007727500599076843,-0.8839161534090427,8,trend_invalid
ETHUSDT,long,2025-12-29 00:30:00+00:00,2025-12-29 01:00:00+00:00,2958.701622,2958.1098816756003,1.0815111859870707,-0.6399737800379797,2.559639130640857,-3.1996129106788365,-0.0009999199999999257,-0.18415651296363084,2,stop_loss
ETHUSDT,long,2026-01-04 21:15:00+00:00,2026-01-04 23:45:00+00:00,3149.9998739999996,3134.5736286527954,1.0153337085582137,-15.662786897505788,2.5523757284620583,-18.215162625967846,-0.005695262052656634,-1.212232311770663,10,stop_loss
ETHUSDT,long,2026-01-05 15:45:00+00:00,2026-01-05 17:15:00+00:00,3193.548582,3161.6093579877947,0.9993516312693669,-31.91851561807496,2.5404149817205086,-34.45893059979547,-0.010797170076744517,-1.101400143299968,6,stop_loss
ETHUSDT,long,2026-01-15 09:00:00+00:00,2026-01-15 09:45:00+00:00,3337.107288,3371.9557885708077,0.9526126306346823,33.19712180243123,2.5564552905864533,30.64066651184477,0.009638549966865568,1.6298379135673298,3,take_profit
ETHUSDT,long,2026-02-08 08:45:00+00:00,2026-02-08 10:15:00+00:00,2109.131742,2084.9672237900313,1.5121149932101632,-36.53953028899372,2.5367839716713387,-39.07631426066506,-0.012252510017121887,-1.0882080901090387,6,stop_loss
ETHUSDT,long,2026-03-25 00:45:00+00:00,2026-03-25 06:00:00+00:00,2165.5630260000003,2165.1299133948005,1.4661898483947766,-0.6350253049557133,2.539847209702237,-3.1748725146579506,-0.0009999199999998927,-0.1155934251982736,21,stop_loss
ETHUSDT,long,2026-03-31 14:00:00+00:00,2026-03-31 14:30:00+00:00,2075.785074,2075.3699169852,1.5288532716786822,-0.6347141603375118,2.538602755685205,-3.173316916022717,-0.0009999200000000558,-0.09478609875794194,2,stop_loss
ETHUSDT,long,2026-03-31 16:45:00+00:00,2026-03-31 17:30:00+00:00,2094.898896,2094.4799162208,1.514161779793038,-0.6344031681708748,2.5373589114157964,-3.1717620795866712,-0.0009999200000000343,-0.06369657977000664,3,stop_loss
