symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,notional,margin_used,leverage,gross_pnl,fees,last_bar_funding_pnl,net_pnl,r_multiple,bars_held,exit_reason,timeframe,sample,variant
BTCUSDT,long,2025-01-21 14:30:00+00:00,2025-01-21 15:00:00+00:00,105233.46057,103333.51698802308,0.024893559435003192,2619.63540525036,1309.81770262518,2,-47.29635848109515,2.07678978080785,0.0,-49.373148261903,-1.0612306990010483,1,stop_loss,30m,full,long_only
BTCUSDT,long,2025-01-24 17:30:00+00:00,2025-01-24 20:00:00+00:00,106458.72804,105160.32307107857,0.03652556732733486,3888.4654386074517,1944.2327193037258,2,-47.42497811048582,3.0918023596417674,0.0,-50.516780470127586,-1.0917278467801677,5,stop_loss,30m,full,long_only
BTCUSDT,long,2025-04-27 00:30:00+00:00,2025-04-27 01:30:00+00:00,94938.473,94909.9914581,0.10357025030755863,9832.801412427398,4916.400706213699,2,-2.949840423727527,7.865061193772426,0.0,-10.814901617499952,-0.23504544844913536,2,stop_loss,30m,full,long_only
BTCUSDT,long,2025-05-08 01:00:00+00:00,2025-05-08 08:00:00+00:00,97754.31749999999,99373.19027696503,0.05015412844881105,4902.782596320857,2451.3912981604285,2,81.19315319818821,3.9547033383359613,0.0,77.23844985985225,1.6813548969272931,14,take_profit,30m,full,long_only
BTCUSDT,long,2025-05-13 12:00:00+00:00,2025-05-13 14:00:00+00:00,103716.60565,102919.85530499225,0.06047358018158234,6272.114467936831,3136.0572339684154,2,-48.18234587352952,4.9984186360000535,0.0,-53.180764509529574,-1.1482503944267508,4,stop_loss,30m,full,long_only
BTCUSDT,long,2025-06-10 19:30:00+00:00,2025-06-11 09:30:00+00:00,110024.89756999999,109186.33427,0.04428314306804717,4872.2482801395445,2436.1241400697722,2,-37.13421858551286,3.8829449366774305,0.0,-41.01716352219029,-0.8909771237613445,28,trend_invalid,30m,full,long_only
BTCUSDT,long,2025-07-13 05:00:00+00:00,2025-07-13 13:30:00+00:00,117878.15284,118648.15258356398,0.10237137032972608,12067.348038167693,6033.674019083846,2,78.82592890218248,9.685408802095028,0.0,69.14052010008746,1.5090531878070523,17,take_profit,30m,full,long_only
BTCUSDT,long,2025-07-16 15:30:00+00:00,2025-07-16 22:30:00+00:00,119478.73286999999,118589.21256,0.04144865347269562,4952.232596085398,2476.116298042699,2,-36.869419086114476,3.9470383092338728,0.0,-40.81645739534835,-0.8846464964832423,14,trend_invalid,30m,full,long_only
BTCUSDT,long,2025-08-12 15:30:00+00:00,2025-08-13 01:00:00+00:00,119774.72164,119420.76302000001,0.05174067967474717,6197.225505507248,3098.612752753624,2,-18.314059575535058,4.950454780575585,0.0,-23.264514356110645,-0.5065791891332533,19,trend_invalid,30m,full,long_only
BTCUSDT,long,2025-09-02 14:00:00+00:00,2025-09-04 02:00:00+00:00,111146.73401999999,111334.08975,0.037596821331692,4178.763900551033,2089.3819502755164,2,7.0439799062791115,3.345828712403338,0.0,3.698151193875774,0.0807565845172031,72,trend_invalid,30m,full,long_only
BTCUSDT,long,2025-09-08 09:00:00+00:00,2025-09-08 15:00:00+00:00,111673.492,112751.1001540576,0.07418017812843211,8283.959528784038,4141.979764392019,2,79.93716482064352,6.659142488955489,0.0,73.27802233168804,1.5998192939004796,12,take_profit,30m,full,long_only
BTCUSDT,long,2025-09-11 14:00:00+00:00,2025-09-12 00:30:00+00:00,114612.57346,116066.62429659152,0.055798113830775785,6395.165420359232,3197.582710179616,2,81.13329409586815,5.148585653925733,0.0,75.98470844194242,1.6463384474721536,21,take_profit,30m,full,long_only
BTCUSDT,long,2025-09-30 20:00:00+00:00,2025-10-01 08:30:00+00:00,114343.39273,115700.48754926075,0.06016430600912876,6879.390870329709,3439.6954351648546,2,81.64866798940685,5.536172163459531,0.0,76.11249582594732,1.6360927683500044,25,take_profit,30m,full,long_only
BTCUSDT,long,2026-01-02 17:00:00+00:00,2026-01-03 07:00:00+00:00,90361.00016999998,89382.08603878274,0.04320543436245897,3904.0862617710786,1952.0431308855393,2,-42.29441024279016,3.106351245319747,0.0,-45.4007614881099,-0.9683356632620337,28,stop_loss,30m,full,long_only
BTCUSDT,long,2026-03-14 23:30:00+00:00,2026-03-15 05:00:00+00:00,71013.09754,71643.09246811303,0.12888981069727426,9152.864698957672,4576.432349478836,2,81.19992702473067,7.35477172997603,0.0,73.84515529475463,1.5829430968582516,11,take_profit,30m,full,long_only
BTCUSDT,long,2026-03-15 22:00:00+00:00,2026-03-15 23:00:00+00:00,72096.22238,73111.68599351846,0.08155377541285064,5879.719128093457,2939.8595640467283,2,82.81489147680588,4.736901259065488,0.0,78.0779902177404,1.6611515922620899,2,take_profit,30m,full,long_only
BTCUSDT,long,2026-04-01 06:30:00+00:00,2026-04-01 13:30:00+00:00,68846.54776999999,68037.93038042133,0.06011287026358686,4138.563594193844,2069.281797096922,2,-48.60831223262246,3.2914075504620266,0.0,-51.899719783084485,-1.0953708533023512,14,stop_loss,30m,full,long_only
BTCUSDT,long,2026-04-07 20:30:00+00:00,2026-04-07 22:30:00+00:00,69346.49771,70647.5195528916,0.06413739063312676,4447.7034126655,2223.85170633275,2,83.44414615976888,3.5915403885963078,0.0,79.85260577117256,1.6949066396650998,4,take_profit,30m,full,long_only
BTCUSDT,short,2024-01-17 08:00:00+00:00,2024-01-17 13:00:00+00:00,42641.2038,42653.99616114,0.15001000032189035,6396.606995763793,3198.3034978818964,2,-1.9189820987286128,5.118053189450526,0.0,-7.037035288179139,-0.14074070576358277,10,stop_loss,30m,full,short_only
BTCUSDT,short,2024-01-24 21:00:00+00:00,2024-01-24 23:00:00+00:00,39536.035630000006,40023.356759438255,0.10509185571467593,4154.915351958247,2077.4576759791235,2,-51.21348182163738,3.3444176742952525,0.0,-54.55789949593263,-1.0922060356708938,4,stop_loss,30m,full,short_only
BTCUSDT,short,2024-02-05 20:30:00+00:00,2024-02-06 02:00:00+00:00,42407.57391000001,42827.51074070355,0.12201386840726788,5174.312142526228,2587.156071263114,2,-51.238117200826885,4.1599449609013135,0.0,-55.3980621617282,-1.1153016617629958,11,stop_loss,30m,full,short_only
BTCUSDT,short,2024-03-24 00:00:00+00:00,2024-03-24 07:30:00+00:00,64001.193880000006,64643.98738,0.06313454272970827,4040.6861097692035,2020.3430548846018,2,-40.58247369212826,3.248781877292214,0.0,-43.83125556942048,-0.8875205272467959,15,trend_invalid,30m,full,short_only
BTCUSDT,short,2024-04-04 04:30:00+00:00,2024-04-04 07:00:00+00:00,65298.304630000006,66019.08628344741,0.0701287045795917,4579.285514945455,2289.6427574727277,2,-50.54748364100264,3.6836474054127653,0.0,-54.231131046415406,-1.103179191457213,5,stop_loss,30m,full,short_only
BTCUSDT,short,2024-04-15 15:00:00+00:00,2024-04-16 04:30:00+00:00,64202.13358,62147.07600060305,0.04242740509757781,2723.9299295274636,1361.9649647637318,2,87.19076041992227,2.144267639454002,0.0,85.04649278046827,1.7399522492747508,27,take_profit,30m,full,short_only
BTCUSDT,short,2024-04-17 12:00:00+00:00,2024-04-17 14:00:00+00:00,62558.02696,61062.13249974226,0.058604659973261,3666.1918985888947,1833.0959492944473,2,87.66638619928962,2.8978869643914003,0.0,84.76849923489823,1.7194495016577083,4,take_profit,30m,full,short_only
BTCUSDT,short,2024-04-28 23:00:00+00:00,2024-04-29 03:30:00+00:00,63108.961630000005,62247.774015104405,0.10170903516526345,6418.751597668932,3209.375798834466,2,87.59056140730591,5.099965053572223,0.0,82.4905963537337,1.6592263759726256,9,take_profit,30m,full,short_only
BTCUSDT,short,2024-05-13 03:30:00+00:00,2024-05-13 06:30:00+00:00,60800.45439,61352.86824565341,0.0938491390022704,5706.070295448311,2853.0351477241556,2,-51.84356472599692,4.585593662249048,0.0,-56.429158388245966,-1.1259549945853884,6,stop_loss,30m,full,short_only
BTCUSDT,short,2024-06-14 16:00:00+00:00,2024-06-14 21:30:00+00:00,66360.086,66350.74389881092,0.06697735849823772,4444.6232699958855,2222.3116349979427,2,0.6257092604674916,3.5554483322925217,0.0,-2.92973907182503,-0.058802766005747076,11,stop_loss,30m,full,short_only
BTCUSDT,short,2024-06-17 10:00:00+00:00,2024-06-17 14:30:00+00:00,65676.59111000001,65696.29408733301,0.10111807546934587,6641.090496430351,3320.5452482151754,2,-1.9923271489290626,5.3136693280038525,0.0,-7.305996476932915,-0.1467078973798344,9,stop_loss,30m,full,short_only
BTCUSDT,short,2024-07-07 13:30:00+00:00,2024-07-07 23:30:00+00:00,56892.52712,55919.10218172427,0.09043631141690033,5145.150299918767,2572.5751499593835,2,88.03296085888054,4.080907055591462,0.0,83.95205380328908,1.687485232358569,20,take_profit,30m,full,short_only
BTCUSDT,short,2024-07-31 20:00:00+00:00,2024-08-01 12:00:00+00:00,65208.53157,64800.084154622426,0.05347600642503242,3487.091853204249,1743.5459266021246,2,21.84213660901901,2.7809366279197922,0.0,19.061199981099218,0.3799940407856325,32,stop_loss,30m,full,short_only
BTCUSDT,short,2024-09-05 06:30:00+00:00,2024-09-05 13:30:00+00:00,56807.05277,56824.094885831,0.0820801991561461,4662.734204835301,2331.3671024176506,2,-1.3988202614504448,3.7307468919728217,0.0,-5.129567153423267,-0.10207421810694024,14,stop_loss,30m,full,short_only
BTCUSDT,short,2024-10-09 18:30:00+00:00,2024-10-09 20:30:00+00:00,61391.876910000006,60376.97136667562,0.08750503620491541,5372.098411697261,2686.0492058486307,2,88.80934631316964,4.262154990832541,0.0,84.5471913223371,1.683576166424975,4,take_profit,30m,full,short_only
BTCUSDT,short,2024-10-10 17:00:00+00:00,2024-10-10 18:00:00+00:00,60259.61669,59148.034707896775,0.08069932032997779,4862.910110227986,2431.455055113993,2,89.70391044677997,3.854446524003677,0.0,85.8494639227763,1.6955975659265106,2,take_profit,30m,full,short_only
BTCUSDT,short,2024-11-26 20:30:00+00:00,2024-11-27 02:00:00+00:00,91369.98078,93111.77744015257,0.02978655222867842,2721.5967046368132,1360.7983523184066,2,-51.88211718937215,2.1980302105851997,0.0,-54.080147399957355,-1.0593497579650968,11,stop_loss,30m,full,short_only
BTCUSDT,short,2024-12-02 18:00:00+00:00,2024-12-02 20:00:00+00:00,94622.50473,96105.64809230801,0.03491579875619566,3303.820332959852,1651.910166479926,2,-51.785135164933806,2.663770320433855,0.0,-54.44890548536766,-1.0722772745268352,4,stop_loss,30m,full,short_only
BTCUSDT,short,2024-12-04 16:30:00+00:00,2024-12-04 18:30:00+00:00,95034.88098,96052.19496406219,0.05108704836846094,4855.051561316189,2427.5257806580944,2,-51.9715687096967,3.90482987653683,0.0,-55.87639858623353,-1.1064654577085427,4,stop_loss,30m,full,short_only
BTCUSDT,short,2024-12-09 16:00:00+00:00,2024-12-09 21:00:00+00:00,97826.74317000002,95164.33152651742,0.033586421209549945,3285.650201666084,1642.825100833042,2,89.4208788912167,2.5927518097763804,0.0,86.82812708144033,1.7292715463226433,10,take_profit,30m,full,short_only
BTCUSDT,short,2024-12-22 05:00:00+00:00,2024-12-22 09:30:00+00:00,96029.88239,97074.4232283703,0.04986903860881903,4788.917912507261,2394.4589562536303,2,-52.09024739717685,3.8519704289646794,0.0,-55.94221782614153,-1.104739473567855,9,stop_loss,30m,full,short_only
BTCUSDT,short,2025-01-12 10:00:00+00:00,2025-01-12 11:00:00+00:00,93830.94227000001,94261.49829810602,0.12516339712973673,11744.199490397412,5872.099745198706,2,-53.88985513243368,9.416915534370904,0.0,-63.30677066680458,-1.257296871850864,2,stop_loss,30m,full,short_only
BTCUSDT,short,2025-01-28 21:00:00+00:00,2025-01-28 22:30:00+00:00,101195.93211000001,101226.290889633,0.038330799436961834,3878.920977544816,1939.460488772408,2,-1.1636762932632807,3.1036022525531584,0.0,-4.267278545816439,-0.08532600125109861,3,stop_loss,30m,full,short_only
BTCUSDT,short,2025-02-06 17:00:00+00:00,2025-02-06 20:30:00+00:00,96513.53725000001,96542.491311175,0.04516234477782675,4358.7776450121255,2179.3888225060628,2,-1.3076332935035497,3.487545169327102,0.0,-4.795178462830652,-0.0959373903500278,7,stop_loss,30m,full,short_only
BTCUSDT,short,2025-02-09 13:30:00+00:00,2025-02-09 15:00:00+00:00,96125.55368,96154.39134610399,0.09260980101926199,8902.168399171187,4451.0841995855935,2,-2.6706505197508656,7.122802979544851,0.0,-9.793453499295715,-0.1960663915797888,3,stop_loss,30m,full,short_only
BTCUSDT,short,2025-02-17 16:00:00+00:00,2025-02-17 21:30:00+00:00,95576.81835,96308.81775530876,0.07094554679548373,6780.749638813373,3390.3748194066866,2,-51.93209806359872,5.445372550276138,0.0,-57.37747061387486,-1.150243090667792,11,stop_loss,30m,full,short_only
BTCUSDT,short,2025-03-18 07:00:00+00:00,2025-03-18 08:00:00+00:00,82382.37787000001,83212.13832845663,0.06160809430656837,5075.421305014312,2537.710652507156,2,-51.1199605764565,4.0807850282420315,0.10544456820661915,-55.20074560469853,-1.1133119700036767,2,stop_loss,30m,full,short_only
BTCUSDT,short,2025-04-06 13:30:00+00:00,2025-04-06 17:00:00+00:00,82476.44964,81599.78091677924,0.09846879310830402,8121.356455908616,4060.678227954308,2,86.32451113134628,6.462555360274354,0.0,79.86195577107193,1.620022065721427,7,take_profit,30m,full,short_only
BTCUSDT,short,2025-04-08 17:00:00+00:00,2025-04-09 01:00:00+00:00,77370.28195,75007.70975109588,0.037493198255717355,2900.8593202521,1450.42966012605,2,88.58038784695825,2.285255301062897,0.0,86.29513254589534,1.7370231018146574,16,take_profit,30m,full,short_only
BTCUSDT,short,2025-06-02 12:00:00+00:00,2025-06-02 18:00:00+00:00,103968.89997000001,104690.63043792626,0.07258375821028024,7546.453496811293,3773.2267484056465,2,-52.385909776950996,6.0581171613598155,0.0,-58.444026938310806,-1.1663858343599285,12,stop_loss,30m,full,short_only
BTCUSDT,short,2025-06-15 21:00:00+00:00,2025-06-15 22:00:00+00:00,104657.39336,105260.63736968685,0.08711469953819977,9117.197377007584,4558.598688503792,2,-52.551420652089,7.314778469866903,0.0,-59.8661991219559,-1.2021006244122678,2,stop_loss,30m,full,short_only
BTCUSDT,short,2025-06-19 17:00:00+00:00,2025-06-19 17:30:00+00:00,103933.31065,104579.2855166655,0.08051238374775103,8367.918591227019,4183.959295613509,2,-52.0089763563756,6.715138463524166,0.0,-58.72411481989976,-1.1867352032152496,1,stop_loss,30m,full,short_only
BTCUSDT,short,2025-06-20 17:00:00+00:00,2025-06-20 20:00:00+00:00,103599.31088,103630.390673264,0.04793426570344204,4965.956894415413,2482.9784472077067,2,-1.4897870683245282,3.9733614303596605,0.0,-5.463148498684189,-0.11109967142816128,6,stop_loss,30m,full,short_only
BTCUSDT,short,2025-06-21 18:00:00+00:00,2025-06-21 19:30:00+00:00,103113.0568,102328.59288496939,0.10850115476728167,11187.885734384306,5593.942867192153,2,85.11524065408473,8.916262491245812,0.0,76.19897816283893,1.55077220549955,3,take_profit,30m,full,short_only
BTCUSDT,short,2025-06-23 16:30:00+00:00,2025-06-23 17:00:00+00:00,100194.03277,101478.54160051057,0.039467172576696435,3954.375182488768,1977.187591244384,2,-50.695931690050784,3.183778518667035,0.0,-53.87971020871782,-1.088593995734228,1,stop_loss,30m,full,short_only
BTCUSDT,short,2025-07-21 19:00:00+00:00,2025-07-22 01:30:00+00:00,117081.26508,117116.389459524,0.04475114846097523,5239.521075593874,2619.760537796937,2,-1.5718563226781932,4.192245603004171,0.0,-5.764101925682365,-0.11711497357192119,13,stop_loss,30m,full,short_only
BTCUSDT,short,2025-08-05 14:30:00+00:00,2025-08-05 23:00:00+00:00,113177.83646,114038.50129,0.05319792505030644,6020.82606135492,3010.41303067746,2,-45.78558311977443,4.834975082331846,0.0,-50.620558202106274,-1.0292750283993923,17,trend_invalid,30m,full,short_only
BTCUSDT,short,2025-08-18 00:30:00+00:00,2025-08-18 01:30:00+00:00,117064.27017999999,116136.28025552802,0.09145085626684969,10705.627746214837,5352.813873107419,2,84.8654731999709,8.530556007691882,0.0,76.33491719227904,1.5604961538660764,2,take_profit,30m,full,short_only
BTCUSDT,short,2025-08-21 17:00:00+00:00,2025-08-22 02:00:00+00:00,112317.09476,113219.04751684327,0.05677131556167935,6376.389229591003,3188.1946147955014,2,-51.20504458047579,5.121593401504993,0.0,-56.32663798198079,-1.1430534341858403,18,stop_loss,30m,full,short_only
BTCUSDT,short,2025-09-25 04:30:00+00:00,2025-09-25 17:00:00+00:00,111846.63594000001,110455.59983041888,0.061909581097685046,6924.3783782306855,3462.1891891153427,2,86.1184628359209,5.50505531745018,0.0,80.61340751847072,1.6457439435455488,25,take_profit,30m,full,short_only
BTCUSDT,short,2025-10-13 11:30:00+00:00,2025-10-13 12:30:00+00:00,113578.21631,114697.18812289105,0.045525270281402935,5170.678995592397,2585.3394977961984,2,-50.94149421913632,4.156919794161572,0.0,-55.09841401329789,-1.1159064455122307,2,stop_loss,30m,full,short_only
BTCUSDT,short,2025-11-03 02:30:00+00:00,2025-11-03 04:00:00+00:00,109149.04546000001,107755.64496985119,0.06197676658840651,6764.704913821792,3382.352456910896,2,86.35845694212479,5.377220548280583,0.0,80.9812363938442,1.6496602756598446,3,take_profit,30m,full,short_only
BTCUSDT,short,2025-11-06 13:00:00+00:00,2025-11-06 13:30:00+00:00,102476.34787000001,103538.04810207483,0.04800961610826789,4919.850121416017,2459.9250607080085,2,-50.971820563970766,3.9562688253584017,0.0,-54.928089389329166,-1.1100839884407598,1,stop_loss,30m,full,short_only
BTCUSDT,short,2025-11-08 12:00:00+00:00,2025-11-08 21:30:00+00:00,101775.05832000001,102254.76723,0.059567842309556245,6062.520625051651,3031.2603125258256,2,-28.575224705368313,4.861446589923468,0.0,-33.43667129529178,-0.6796549221825143,19,trend_invalid,30m,full,short_only
BTCUSDT,short,2025-11-19 05:30:00+00:00,2025-11-19 07:30:00+00:00,90781.15748,91973.43698887464,0.04208586882369386,3820.6038853663745,1910.3019426831872,2,-50.17811901167665,3.0765543558977706,0.0,-53.25467336757442,-1.0864479788015977,4,stop_loss,30m,full,short_only
BTCUSDT,short,2026-02-03 15:00:00+00:00,2026-02-03 15:30:00+00:00,77141.35065000001,78195.44859431573,0.04729393193684191,3648.3177871571556,1824.1588935785778,2,-49.852436433232945,2.938595204299018,0.0,-52.791031637531965,-1.083041403283937,1,stop_loss,30m,full,short_only
BTCUSDT,short,2026-02-07 07:30:00+00:00,2026-02-07 12:00:00+00:00,67956.90681,69699.12433090445,0.028159920136066184,1913.6610684636921,956.8305342318461,2,-49.06070624832455,1.5505531372702837,0.0,-50.61125938559483,-1.044132491982362,9,stop_loss,30m,full,short_only
BTCUSDT,short,2026-02-09 10:30:00+00:00,2026-02-09 16:30:00+00:00,68979.3,69961.85672524823,0.04552898502012111,3140.55751639844,1570.27875819922,2,-44.734810425245854,2.5303399372888506,0.0,-47.265150362534705,-0.9803122162883925,12,stop_loss,30m,full,short_only
BTCUSDT,short,2026-02-11 15:30:00+00:00,2026-02-11 19:00:00+00:00,66142.95116000001,67437.4071748672,0.03764763464010738,2490.1256592901473,1245.0628296450736,2,-48.733207105409306,2.011593810274282,0.0,-50.744800915683584,-1.0578053006226211,7,stop_loss,30m,full,short_only
BTCUSDT,short,2026-02-12 17:00:00+00:00,2026-02-13 03:00:00+00:00,65805.95229,66666.89407,0.039000436073837436,2566.4608355641412,1283.2304177820706,2,-33.57710485418557,2.0665995103929875,0.0,-35.643704364578554,-0.7470450122326772,20,trend_invalid,30m,full,short_only
BTCUSDT,short,2026-02-16 16:00:00+00:00,2026-02-16 20:30:00+00:00,67485.24835000001,68465.00454534405,0.049550086997314585,3343.899926777881,1671.9499633889404,2,-48.547004715455394,2.6945387433084873,0.0,-51.241543458763886,-1.0780980584525115,9,stop_loss,30m,full,short_only
BTCUSDT,short,2026-03-30 19:30:00+00:00,2026-03-31 00:30:00+00:00,66258.21657,67060.92451768926,0.06039731639913184,4001.8184702204903,2000.9092351102452,2,-48.48140589268564,3.2208473385334666,0.0,-51.70225323121911,-1.093841430180685,10,stop_loss,30m,full,short_only
BTCUSDT,short,2026-03-31 10:00:00+00:00,2026-03-31 11:00:00+00:00,66079.47021,66854.46948019502,0.06225611569879818,4113.851142709048,2056.925571354524,2,-48.24844423174563,3.3103802918599365,0.0,-51.558824523605566,-1.0969918590665397,2,stop_loss,30m,full,short_only
BTCUSDT,short,2026-04-29 16:00:00+00:00,2026-04-29 21:30:00+00:00,75866.33327,75889.093169981,0.06715522231998373,5094.820477348829,2547.4102386744144,2,-1.5284461432046326,4.076467760336345,0.0,-5.604913903540978,-0.1199318242401929,11,stop_loss,30m,full,short_only
BTCUSDT,long,2024-01-10 18:00:00+00:00,2024-01-10 20:00:00+00:00,46423.922999999995,45403.528935488954,0.049663829595670686,2305.589801034537,1152.7949005172684,2,-50.676676940310166,1.8242011700515053,0.0,-52.50087811036167,-1.0500175622072334,4,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-01-17 08:00:00+00:00,2024-01-17 13:00:00+00:00,42641.2038,42653.99616114,0.14920860018659504,6362.4343292693175,3181.2171646346587,2,-1.908730298780273,5.090710955534966,0.0,-6.999441254315239,-0.14074070576358275,10,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-01-24 21:00:00+00:00,2024-01-24 23:00:00+00:00,39536.035630000006,40023.356759438255,0.10453042229552081,4132.718500294658,2066.359250147329,2,-50.93988345371033,3.3265507536172105,0.0,-54.26643420732754,-1.0922060356708938,4,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-01-31 16:00:00+00:00,2024-01-31 19:00:00+00:00,43354.90257,43341.896099229,0.10363332410343656,4493.012669509724,2246.506334754862,2,-1.347903800852618,3.593870974087439,0.0,-4.941774774940058,-0.10002465917065055,6,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-02-01 20:00:00+00:00,2024-02-02 13:30:00+00:00,43219.26189,42795.93498900523,0.09463165025870646,4089.910075613921,2044.9550378069605,2,-40.06012324003903,3.2559040111951214,0.0,-43.31602725123415,-0.8773422474150571,35,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-02-05 20:30:00+00:00,2024-02-06 02:00:00+00:00,42407.57391000001,42827.51074070355,0.12071713822072058,5119.320961298895,2559.6604806494474,2,-50.6935724360106,4.11573419801352,0.0,-54.80930663402412,-1.1153016617629958,11,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-02-20 11:30:00+00:00,2024-02-20 14:00:00+00:00,52412.51904,52396.795284288004,0.12159494632254984,6373.097439298422,3186.548719649211,2,-1.9119292317889407,5.097713179746021,0.0,-7.009642411534963,-0.1434599330541945,5,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-02-25 20:30:00+00:00,2024-02-26 00:00:00+00:00,51979.28911,51659.378986252304,0.1603557896343207,8335.179949864696,4167.589974932348,2,-51.29944050557463,6.647624183689527,-2.2211220144532016,-57.94706468926415,-1.1871107047777425,7,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-03-06 08:30:00+00:00,2024-03-06 12:30:00+00:00,67430.82318,65584.49465368499,0.026549197531883326,1790.2342443433172,895.1171221716586,2,-49.01854075388844,1.4125799791730984,0.0,-50.43112073306154,-1.0399022739425927,8,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-03-24 00:00:00+00:00,2024-03-24 07:30:00+00:00,64001.193880000006,64643.98738,0.061669635746587875,3946.9303139263498,1973.4651569631749,2,-39.64084100527387,3.173400587543189,0.0,-42.814241592817055,-0.8875205272467956,15,trend_invalid,30m,in_sample,both
BTCUSDT,short,2024-04-04 04:30:00+00:00,2024-04-04 07:00:00+00:00,65298.304630000006,66019.08628344741,0.06850151248135082,4473.032629622993,2236.5163148114966,2,-49.374633429956035,3.598175957070377,0.0,-52.97280938702641,-1.103179191457213,5,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-04-15 15:00:00+00:00,2024-04-16 04:30:00+00:00,64202.13358,62147.07600060305,0.04144296457871311,2660.7267478337476,1330.3633739168738,2,85.1676784701639,2.0945143268789326,0.0,83.07316414328498,1.7399522492747512,27,take_profit,30m,in_sample,both
BTCUSDT,short,2024-04-17 12:00:00+00:00,2024-04-17 14:00:00+00:00,62558.02696,61062.13249974226,0.057244859586240385,3581.1254693174405,1790.5627346587203,2,85.63226833328915,2.830647468120637,0.0,82.80162086516852,1.7194495016577083,4,take_profit,30m,in_sample,both
BTCUSDT,short,2024-04-28 23:00:00+00:00,2024-04-29 03:30:00+00:00,63108.961630000005,62247.774015104405,0.0993490865631502,6269.817691889395,3134.9088459446975,2,85.5582028993758,4.981630872351766,0.0,80.57657202702403,1.6592263759726256,9,take_profit,30m,in_sample,both
BTCUSDT,long,2024-05-06 08:00:00+00:00,2024-05-06 10:30:00+00:00,64528.852849999996,64509.494194144994,0.07652636837214946,4938.158763831327,2469.0793819156634,2,-1.4814476291495065,3.9499344320134013,0.0,-5.431382061162908,-0.11094901943448293,5,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-05-13 03:30:00+00:00,2024-05-13 06:30:00+00:00,60800.45439,61352.86824565341,0.09160221423754052,5569.456248772591,2784.7281243862953,2,-50.602332353349354,4.475805931959412,0.0,-55.07813828530876,-1.1259549945853884,6,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-05-17 07:00:00+00:00,2024-05-17 13:30:00+00:00,65937.7754,65917.99406738,0.07966370590160181,5252.8475472714745,2626.4237736357372,2,-1.5758542641812476,4.2016476961115075,0.0,-5.777501960292755,-0.11880459404711968,13,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-06-05 15:30:00+00:00,2024-06-05 19:00:00+00:00,71621.37997,70892.5079127144,0.06866990513445717,4918.233368138811,2459.1166840694054,2,-50.05157502895854,3.9145660644994655,0.0,-53.966141093458006,-1.110627359492181,7,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-06-06 15:30:00+00:00,2024-06-06 16:00:00+00:00,71657.69085999999,71111.5354724172,0.09204712922967097,6595.884730890231,3297.9423654451157,2,-50.272035540313304,5.25659897049606,-0.772811517160669,-55.52863451080937,-1.1494764339071857,1,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-06-14 16:00:00+00:00,2024-06-14 21:30:00+00:00,66360.086,66350.74389881092,0.06454405469387461,4283.1490202742225,2141.5745101371112,2,0.6029770901033703,3.426278025383337,0.0,-2.823300935279967,-0.058802766005747076,11,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-06-17 10:00:00+00:00,2024-06-17 14:30:00+00:00,65676.59111000001,65696.29408733301,0.09744443107299498,6399.818055527671,3199.9090277638356,2,-1.9199454166582601,5.1206224225888,0.0,-7.040567839247061,-0.1467078973798344,9,stop_loss,30m,in_sample,both
BTCUSDT,short,2024-07-07 13:30:00+00:00,2024-07-07 23:30:00+00:00,56892.52712,55919.10218172427,0.0871507381193344,4958.22573198225,2479.112865991125,2,84.83470187449706,3.932646704836001,0.0,80.90205516966105,1.6874852323585692,20,take_profit,30m,in_sample,both
BTCUSDT,long,2024-07-17 01:00:00+00:00,2024-07-17 08:00:00+00:00,65490.34120999999,64762.48563391834,0.05005903445362308,3278.383247010921,1639.1916235054605,2,-36.43574736033312,2.6081322986646036,0.0,-39.043879658997724,-0.8077022349507779,14,stop_loss,30m,in_sample,both
BTCUSDT,long,2024-07-28 18:30:00+00:00,2024-07-29 02:00:00+00:00,68245.36747,69110.6432483349,0.09779494618225429,6674.052038916817,3337.0260194584084,2,84.61959817507052,5.373089470403482,0.0,79.24650870466704,1.646247247890354,15,take_profit,30m,in_sample,both
BTCUSDT,short,2024-07-31 20:00:00+00:00,2024-08-01 12:00:00+00:00,65208.53157,64800.084154622426,0.05172628404761661,3372.9950263177952,1686.4975131588976,2,21.12746702633522,2.689945034243702,0.0,18.43752199209152,0.3799940407856325,32,stop_loss,30m,in_sample,both
