timestamp,symbol,equity,realized_equity,unrealized_pnl,funding_pnl,margin_used,close,in_position
2024-02-26 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,51264.1,0
2024-02-26 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,51720.0,0
2024-02-26 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,52872.3,0
2024-02-26 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,53438.9,0
2024-02-26 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,53550.0,0
2024-02-26 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,53624.8,0
2024-02-26 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,54531.3,0
2024-02-26 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,54492.9,0
2024-02-26 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,54683.2,0
2024-02-26 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,54704.9,0
2024-02-26 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,54511.6,0
2024-02-27 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,54599.1,0
2024-02-27 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,55857.4,0
2024-02-27 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56428.8,0
2024-02-27 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,55774.3,0
2024-02-27 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,55823.0,0
2024-02-27 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56131.0,0
2024-02-27 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56396.3,0
2024-02-27 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56100.0,0
2024-02-27 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56294.3,0
2024-02-27 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56660.4,0
2024-02-27 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56563.5,0
2024-02-27 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56581.4,0
2024-02-27 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56842.1,0
2024-02-27 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57160.9,0
2024-02-27 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57018.0,0
2024-02-27 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56775.0,0
2024-02-27 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57084.1,0
2024-02-27 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56804.2,0
2024-02-27 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57152.7,0
2024-02-27 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57390.7,0
2024-02-27 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57012.4,0
2024-02-27 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56755.8,0
2024-02-27 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56935.3,0
2024-02-27 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57074.5,0
2024-02-28 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57059.0,0
2024-02-28 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56813.3,0
2024-02-28 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56970.0,0
2024-02-28 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,56963.3,0
2024-02-28 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57252.1,0
2024-02-28 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57115.9,0
2024-02-28 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,57223.1,0
2024-02-28 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,58300.0,0
2024-02-28 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,59503.7,0
2024-02-28 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,59357.0,0
2024-02-28 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,59339.4,0
2024-02-28 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,58997.4,0
2024-02-28 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,59411.6,0
2024-02-28 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,60542.0,0
2024-02-28 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61025.9,0
2024-02-28 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61000.0,0
2024-02-28 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62530.3,0
2024-02-28 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61467.8,0
2024-02-28 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61175.6,0
2024-02-28 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61032.8,0
2024-02-28 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,60469.5,0
2024-02-28 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,60611.6,0
2024-02-28 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61316.9,0
2024-02-28 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62487.9,0
2024-02-29 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61455.9,0
2024-02-29 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61480.7,0
2024-02-29 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61831.2,0
2024-02-29 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61638.6,0
2024-02-29 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62531.9,0
2024-02-29 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62620.9,0
2024-02-29 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63053.4,0
2024-02-29 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62761.5,0
2024-02-29 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62879.1,0
2024-02-29 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62772.3,0
2024-02-29 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62792.8,0
2024-02-29 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63019.8,0
2024-02-29 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62729.9,0
2024-02-29 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63004.2,0
2024-02-29 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62959.0,0
2024-02-29 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62809.1,0
2024-02-29 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62235.4,0
2024-02-29 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61082.9,0
2024-02-29 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,60921.4,0
2024-02-29 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61681.8,0
2024-02-29 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61974.6,0
2024-02-29 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61435.8,0
2024-02-29 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61290.5,0
2024-02-29 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61203.3,0
2024-03-01 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61575.3,0
2024-03-01 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61294.4,0
2024-03-01 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61063.9,0
2024-03-01 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61183.4,0
2024-03-01 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61613.1,0
2024-03-01 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61385.9,0
2024-03-01 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61625.8,0
2024-03-01 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61485.8,0
2024-03-01 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61980.0,0
2024-03-01 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62200.1,0
2024-03-01 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62055.0,0
2024-03-01 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61927.7,0
2024-03-01 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62291.4,0
2024-03-01 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62510.2,0
2024-03-01 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62009.7,0
2024-03-01 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61335.3,0
2024-03-01 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61490.0,0
2024-03-01 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61977.0,0
2024-03-01 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62402.8,0
2024-03-01 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62270.5,0
2024-03-01 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62936.9,0
2024-03-01 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62565.4,0
2024-03-01 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62534.0,0
2024-03-01 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62430.6,0
2024-03-02 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62371.1,0
2024-03-02 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62089.0,0
2024-03-02 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62180.0,0
2024-03-02 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62374.3,0
2024-03-02 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62100.0,0
2024-03-02 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62072.4,0
2024-03-02 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62020.0,0
2024-03-02 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62071.9,0
2024-03-02 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62026.8,0
2024-03-02 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61914.1,0
2024-03-02 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61988.9,0
2024-03-02 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61900.0,0
2024-03-02 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62156.0,0
2024-03-02 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61864.0,0
2024-03-02 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61889.9,0
2024-03-02 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61834.5,0
2024-03-02 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61932.9,0
2024-03-02 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61836.7,0
2024-03-02 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62099.9,0
2024-03-02 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62185.3,0
2024-03-02 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61929.4,0
2024-03-02 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61967.3,0
2024-03-02 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61724.3,0
2024-03-02 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62039.9,0
2024-03-03 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61799.0,0
2024-03-03 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61856.9,0
2024-03-03 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61867.9,0
2024-03-03 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61997.1,0
2024-03-03 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62085.0,0
2024-03-03 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61954.8,0
2024-03-03 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61927.2,0
2024-03-03 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61641.0,0
2024-03-03 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61662.3,0
2024-03-03 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61782.2,0
2024-03-03 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61724.0,0
2024-03-03 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61900.0,0
2024-03-03 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62244.1,0
2024-03-03 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62450.0,0
2024-03-03 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62145.4,0
2024-03-03 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62210.7,0
2024-03-03 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62901.8,0
2024-03-03 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62635.8,0
2024-03-03 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62873.3,0
2024-03-03 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62797.1,0
2024-03-03 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62828.8,0
2024-03-03 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62895.5,0
2024-03-03 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62897.9,0
2024-03-03 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63178.5,0
2024-03-04 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63544.5,0
2024-03-04 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63587.6,0
2024-03-04 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63744.8,0
2024-03-04 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63523.9,0
2024-03-04 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63680.0,0
2024-03-04 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63406.1,0
2024-03-04 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63745.5,0
2024-03-04 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,64120.6,0
2024-03-04 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65331.4,0
2024-03-04 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65383.7,0
2024-03-04 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65153.9,0
2024-03-04 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65314.0,0
2024-03-04 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65199.9,0
2024-03-04 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65173.2,0
2024-03-04 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66223.8,0
2024-03-04 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66505.4,0
2024-03-04 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66618.7,0
2024-03-04 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66935.9,0
2024-03-04 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66688.1,0
2024-03-04 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67483.2,0
2024-03-04 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67485.9,0
2024-03-04 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67452.9,0
2024-03-04 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67997.6,0
2024-03-04 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,68296.4,0
2024-03-05 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,68114.3,0
2024-03-05 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,68603.3,0
2024-03-05 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,68225.2,0
2024-03-05 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,68203.8,0
2024-03-05 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67450.1,0
2024-03-05 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67062.4,0
2024-03-05 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67368.4,0
2024-03-05 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66223.8,0
2024-03-05 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66962.1,0
2024-03-05 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66518.9,0
2024-03-05 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66902.1,0
2024-03-05 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66749.0,0
2024-03-05 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67399.1,0
2024-03-05 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67851.9,0
2024-03-05 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,68809.6,0
2024-03-05 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66841.3,0
2024-03-05 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65621.9,0
2024-03-05 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65660.7,0
2024-03-05 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,64075.9,0
2024-03-05 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61510.2,0
2024-03-05 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,61956.6,0
2024-03-05 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63301.1,0
2024-03-05 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63439.2,0
2024-03-05 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63747.4,0
2024-03-06 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63475.5,0
2024-03-06 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63160.0,0
2024-03-06 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,62851.5,0
2024-03-06 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,63323.6,0
2024-03-06 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,64652.1,0
2024-03-06 05:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66475.9,0
2024-03-06 06:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65798.0,0
2024-03-06 07:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66759.4,0
2024-03-06 08:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67015.9,0
2024-03-06 09:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66192.5,0
2024-03-06 10:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66729.9,0
2024-03-06 11:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67383.9,0
2024-03-06 12:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65999.9,0
2024-03-06 13:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66394.1,0
2024-03-06 14:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65938.3,0
2024-03-06 15:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66541.3,0
2024-03-06 16:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67162.2,0
2024-03-06 17:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67397.2,0
2024-03-06 18:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,67162.8,0
2024-03-06 19:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66803.5,0
2024-03-06 20:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66934.1,0
2024-03-06 21:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66475.2,0
2024-03-06 22:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65972.6,0
2024-03-06 23:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66128.1,0
2024-03-07 00:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66255.5,0
2024-03-07 01:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66483.9,0
2024-03-07 02:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,66174.1,0
2024-03-07 03:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65914.9,0
2024-03-07 04:00:00+00:00,BTCUSDT,10169.183242876716,10169.183242876716,0.0,0.0,0.0,65905.5,0
