symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,notional,margin_used,leverage,gross_pnl,fees,last_bar_funding_pnl,net_pnl,r_multiple,bars_held,exit_reason
BTCUSDT,short,2025-05-25 02:11:00+00:00,2025-05-25 02:12:00+00:00,107432.96044,107535.76258947037,0.005827994041793209,626.1186533365255,313.05932666826277,2,-0.599130314596861,0.5011345747950591,0.0,-1.10026488939192,-2.6759277936173134,1,stop_loss
BTCUSDT,short,2025-05-25 06:21:00+00:00,2025-05-25 06:23:00+00:00,107843.33729,107908.27817995762,0.005793291979695921,624.767940985799,312.3839704928995,2,-0.37622153694581184,0.49996484140341757,0.0,-0.8761863783492294,-4.642427426682042,2,stop_loss
BTCUSDT,short,2025-05-25 06:41:00+00:00,2025-05-25 06:42:00+00:00,107823.44326,107885.35406177398,0.0057839170089127746,623.6418474310555,311.8209237155277,2,-0.3580869394159395,0.4990567127206107,0.0,-0.8571436521365502,-5.014204380433327,1,stop_loss
BTCUSDT,short,2025-05-25 07:13:00+00:00,2025-05-25 07:14:00+00:00,107602.7095,107697.62404389223,0.005785497873916888,622.5352470399465,311.26762351997326,2,-0.5491278918922752,0.4982478487887142,0.0,-1.0473757406809894,-2.8912374322856893,1,stop_loss
BTCUSDT,short,2025-05-25 07:24:00+00:00,2025-05-25 07:27:00+00:00,107549.02561000001,107513.86007252992,0.0057763318047456685,621.2388572004495,310.61942860022475,2,0.20312781251947437,0.4969098346353518,0.0,-0.29378202211587745,-0.9116651848892724,3,take_profit
BTCUSDT,short,2025-05-25 08:05:00+00:00,2025-05-25 08:06:00+00:00,107465.05081,107556.98556569051,0.005775799433928109,620.6965796354534,310.3482898177267,2,-0.5309967098755796,0.496769662392313,0.0,-1.0277663722678927,-2.981761225476361,1,stop_loss
BTCUSDT,short,2025-05-25 08:28:00+00:00,2025-05-25 08:30:00+00:00,107331.29095000001,107440.32379750244,0.005771108584912919,619.4205346313313,309.71026731566565,2,-0.6292404022587686,0.4957881238659686,0.0,-1.1250285261247372,-2.537956448891009,2,stop_loss
BTCUSDT,short,2025-05-25 08:47:00+00:00,2025-05-25 08:48:00+00:00,107172.43862000002,107124.01823320465,0.005766853361270972,618.047737891354,309.023868945677,2,0.2792332703448739,0.49432649700494524,0.0,-0.21509322666007138,-0.5595257383863987,1,take_profit
BTCUSDT,short,2025-05-25 09:18:00+00:00,2025-05-25 09:22:00+00:00,106878.62679,106982.84754278866,0.005778380992703036,617.5854255695374,308.7927127847687,2,-0.6022272169592178,0.49430923134241367,0.0,-1.0965364483016313,-1.8300175574489166,4,stop_loss
BTCUSDT,short,2025-05-25 09:36:00+00:00,2025-05-25 09:37:00+00:00,106865.9306,106768.5819321684,0.005766495004451941,616.2418549510079,308.12092747550395,2,0.5613606067410376,0.4927689397181099,0.0,0.06859166702292768,0.11109994331203661,1,take_profit
BTCUSDT,short,2025-05-25 10:57:00+00:00,2025-05-25 10:59:00+00:00,106868.02997,106900.090378991,0.005764717007031868,616.0639498760504,308.0319749380252,2,-0.18481918496275893,0.49292508757482545,0.0,-0.6777442725375844,-1.300356555113665,2,stop_loss
BTCUSDT,short,2025-05-25 15:05:00+00:00,2025-05-25 15:06:00+00:00,107092.96247000001,107206.26967478539,0.00574397949067738,615.1397800235625,307.56989001178124,2,-0.6508342604331956,0.49237215772302323,0.0,-1.143206418156219,-2.452430192978223,1,stop_loss
BTCUSDT,short,2025-05-25 15:22:00+00:00,2025-05-25 15:24:00+00:00,106918.01497,106837.99440344392,0.005740384516730959,613.7505176933969,306.87525884669844,2,0.4593488212785542,0.4908166746262061,0.0,-0.0314678533476519,-0.059108937749150034,2,take_profit
BTCUSDT,short,2025-05-25 15:50:00+00:00,2025-05-25 15:54:00+00:00,106895.22181,106973.01333583392,0.005739017509345602,613.4735496329719,306.73677481648593,2,-0.44644692883957693,0.49095741847791335,0.0,-0.9374043473174902,-1.3356874607125357,4,stop_loss
